full_name,html_url,stars,forks,created_at,pushed_at,license,pkgName,version,source,files.libIndex,files.libClient,files.cordisPatch,files.readme,files.readmeZh,eval.hasClientExport,eval.mainIsLib,eval.dshPlatform,metrics.active30,metrics.ageGate1,metrics.hasZhDocs,npm.published,npm.latest,topics,description
dream12347/dsh-session-manager,https://github.com/dream12347/dsh-session-manager,60,5,2026-08-14T14:29:25Z,2026-08-27T16:20:38Z,MIT,dsh-session-manager,0.2.2,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,true,0.4.4,ai-worker|deeepseek-harness-plugins|deepseek-harness|deepseek-harness-plugin|dsh|dsh-plugin,"DSH 会话管理插件：删除（回收站恢复/彻底清除）、统计、继续/暂停、打开日志目录、对话顶部抽屉、工作区分组与排序、上下文压缩阈值设置。DSH session manager: delete with trash/restore/purge, stats, continue/pause, log folder, header drawer, workspace grouping, context compaction threshold."
yxxbc/dsh-balance-plugin,https://github.com/yxxbc/dsh-balance-plugin,58,5,2026-08-15T00:24:17Z,2026-08-22T20:34:46Z,MIT,dsh-balance-plugin,1.3.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,true,0.2.0,dsh|dsh-plugin|dsh-plugins|dsharpplus|token|wallet|webui,deepSeek 余额监控与用量统计（DSH 动态 Cordis 插件）：余额监控 · 官方充值入口 · 用量统计 · 三方插件管理
PerryLink/dsh-industry-research,https://github.com/PerryLink/dsh-industry-research,57,0,2026-08-19T14:20:16Z,2026-09-04T14:02:51Z,Apache-2.0,dsh-industry-research,0.3.3,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,true,true,0.3.3,company-research|cordis|deepseek-harness|dsh|dsh-plugin|industry-research|report|research,"Industry and company research domain pack for DeepSeek Harness: methodology skills, industry chain mapping, public-source policy/news tracking, company research cards, and auditable research reports. Research only - not investment advice."
flymysql/dsh-remote,https://github.com/flymysql/dsh-remote,57,13,2026-08-14T04:26:57Z,2026-09-04T14:01:12Z,MIT,dsh-remote,0.8.13,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.8.13,deepseek-harness|dsh|dsh-plugin|remote|sftp|ssh|tunnel|workspace,"Remote-work assistant for DeepSeek Harness (DSH): connect SSH (key or password), pick a remote workspace, operate with rw_* tools, and SFTP-mirror it into a real local DSH workspace."
MichengAI/dsh-codex-ui,https://github.com/MichengAI/dsh-codex-ui,57,7,2026-08-14T15:58:13Z,2026-09-04T04:02:23Z,Apache-2.0,@michengai/dsh-codex-ui,0.2.103,topic:dsh-plugin,false,false,true,true,true,true,false,web,true,true,true,false,,deepseek|deepseek-harness|dsh|dsh-plugin|dsh-plugins,"DSH Codex UI — 为 DeepSeek Harness Web 提供 Codex 风格侧栏、工作区会话树、全局搜索和轮次导航 · A Codex-style sidebar, workspace session tree, global search, and turn navigation for DSH Web"
hanshanyike/dsh-yolo,https://github.com/hanshanyike/dsh-yolo,57,0,2026-08-20T14:49:34Z,2026-09-01T00:11:58Z,MIT,dsh-plugin-yolo,0.5.0-beta.3,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,true,0.4.0-rc5,agent-memory|deepseek-harness|dsh-plugin,把对话里说过的重要事情，变成持续可跟进的计划。  为 deepseek-harness 打造的个人助手：从对话中整理事项、跟踪变化，并在需要时提醒你。
whiteguo233/dsh-openbiliclaw,https://github.com/whiteguo233/dsh-openbiliclaw,56,4,2026-08-12T19:53:08Z,2026-08-29T09:02:16Z,BSD-3-Clause,@openbiliclaw/dsh-plugin,0.3.207,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,false,,agent-bridge|deepseek-harness|dsh|dsh-plugin|openbiliclaw,OpenBiliClaw 是本地运行的跨平台个性化内容推荐 Agent，持续理解你的兴趣并主动找内容。本仓库是它的 DeepSeek Harness 插件：DSH 界面常驻第四栏（推荐/内容库/对话/画像/设置），注册 22 个 Agent Bridge 工具，让 Agent 也能读推荐、答探测、闭环学习。
vlln/dsh-navbar,https://github.com/vlln/dsh-navbar,56,1,2026-08-10T16:41:51Z,2026-08-28T03:20:18Z,MIT,@vlln/dsh-navbar,0.4.0,topic:dsh-plugin,false,true,true,true,false,false,false,web,true,true,true,false,,dsh|dsh-plugin|plugin|ui,DSH 插件：对话节点导航条（右缘节点串快速跳转 user 消息）。官方 bundle 插件，dsh plugin --profile web add 安装
PerryLink/dsh-research-report,https://github.com/PerryLink/dsh-research-report,55,0,2026-08-19T14:06:05Z,2026-09-04T14:02:11Z,Apache-2.0,dsh-research-report,0.3.4,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,true,true,0.3.4,audit|citation-verification|cordis|deepseek-harness|dsh|dsh-plugin|evidence-ledger|research|verifiable-report,"Verifiable research-report engine for DeepSeek Harness: content-addressed evidence ledger (claim-snapshot binding, tamper-evident) plus versioned sealed reports with per-claim verification verdicts and a manifest-sealed directory."
Yi-111-a/dsh-jingling,https://github.com/Yi-111-a/dsh-jingling,55,0,2026-08-14T14:21:23Z,2026-08-15T11:06:57Z,MIT,dsh-jingling,0.1.0-alpha.19,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,false,,ai-companion|character-card|companion-plugin|deepseek|deepseek-harness|desktop-pet|dsh|dsh-plugin|jingling|local-first|privacy,dsh · dsh-plugin · deepseek · deepseek-harness · deepseek-harness-plugin · ai-companion · desktop-pet · character-card · local-first · privacy · jingling · 鲸灵
plolpl789/dsh-raw-html,https://github.com/plolpl789/dsh-raw-html,54,3,2026-08-21T05:21:59Z,2026-08-28T15:55:38Z,MIT,dsh-raw-html,0.6.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,false,,dsh-plugin|dsh-plugin-desktop|dsh-plugin-market|dsh-plugins,"VCP visual-synesthesia protocol plugin for DeepSeek Harness: render agent HTML output as real UI (cards / KaTeX math / Mermaid diagrams / built-in calligraphy fonts / zero-JS interactions), plug-and-play on any DSH environment"
omdsh-dev/dsh-open-in-vscode,https://github.com/omdsh-dev/dsh-open-in-vscode,54,6,2026-08-13T12:00:02Z,2026-08-16T05:24:58Z,MIT,dsh-open-in-vscode,0.1.6,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,false,true,,dsh|dsh-plugin,Open DeepSeek Harness workspace directories in VS Code directly from the web GUI.
xgone/dsh-remote,https://github.com/xgone/dsh-remote,54,4,2026-08-16T08:35:08Z,2026-09-05T03:16:05Z,MIT,@xgone/dsh-remote,0.3.3,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,authentication|deepseek-harness|dsh-plugin|mfa|remote-access|security|totp,"让你通过浏览器安全地远程使用 DeepSeek Harness：登录、MFA 两步验证、角色权限和远程文件预览。 | Use DeepSeek Harness securely in a remote browser with login, MFA, roles, and remote file preview."
Sutera-Diffusus/dsh-whale-musume,https://github.com/Sutera-Diffusus/dsh-whale-musume,54,4,2026-08-15T16:24:33Z,2026-09-05T04:43:35Z,MIT,dsh-whale-musume,2.0.1,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,ai-assistant|ai-companion|cute|deepseek|deepseek-harness|desktop-app|desktop-mascot|desktop-pet|desktop-widget|dsh|dsh-plugin|dsh-plugin-market|kanban-musume|local-first|mascot|no-telemetry|open-source|productivity|virtual-assistant|whale-girl,DeepSeek Harness 桌宠插件：元气鲸鱼娘陪你写代码 🐋
a179-sanae/dsh-auto-collapse,https://github.com/a179-sanae/dsh-auto-collapse,53,9,2026-08-14T17:37:54Z,2026-09-04T16:45:01Z,MIT,dsh-auto-collapse,0.1.8,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,true,true,0.1.8,cordis|deepseek|deepseek-harness|dsh|dsh-plugin,
Viy1204/recruiting-copilot,https://github.com/Viy1204/recruiting-copilot,53,13,2026-07-09T04:07:09Z,2026-09-02T09:08:10Z,MIT,recruiting-copilot,0.6.1,topic:dsh-plugin,true,false,false,true,false,false,true,web,true,true,true,false,,agent-skills|ai-agent|boss-zhipin|chrome-devtools-protocol|claude-code|claude-code-plugin|deepseek-harness|dsh-plugin|hiring|hr-tech|liepin|llm|recruiting|resume-screening|talent-sourcing|workflow-automation,给 HR / 猎头的 AI 招聘工作流：岗位标准梳理、Boss直聘 + 猎聘双通道寻源初筛、市场人才盘点、简历评估、约面试、候选人台账与日报。可装成 Claude Code 插件或 DeepSeek Harness (dsh) 插件——后者自带可直接上手操作的「招聘浏览器」面板；也能配合任意读 AGENTS.md 的 AI 编程助手使用。
PerryLink/dsh-mcp-panel,https://github.com/PerryLink/dsh-mcp-panel,52,4,2026-08-14T03:54:20Z,2026-09-04T14:15:45Z,Apache-2.0,dsh-mcp-panel,0.6.7,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,false,true,0.6.7,cordis|deepseek|deepseek-harness|dsh|dsh-plugin|management|mcp|mcp-client|mcp-console|observability|panel,"MCP management console for the official DeepSeek Harness MCP client: /mcp command with health diagnostics and pipeline trial calls, a Settings MCP tab with server CRUD (approval-gated writes, automatic backups) and a tool trial console over the official tool pipeline (Apache-2.0, dsh-plugin)."
omdsh-dev/dsh-lark,https://github.com/omdsh-dev/dsh-lark,51,11,2026-08-14T02:04:42Z,2026-08-19T09:02:20Z,BSD-3-Clause,dsh-lark-channel,0.0.7,topic:dsh-plugin,false,false,true,true,false,false,true,,true,true,false,true,0.0.7,cordis|deepseek-harness|dsh|dsh-plugin|feishu|lark,Lark/Feishu IM bot channel for DeepSeek Harness | 飞书 DeepSeek Harness （DSH）插件
Yan-Zero/dsh-codex,https://github.com/Yan-Zero/dsh-codex,52,18,2026-08-13T17:22:25Z,2026-09-02T05:23:13Z,Apache-2.0,dsh-codex,0.2.6,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,false,true,0.2.6,dsh-plugin,Use your ChatGPT subscription in DeepSeek Harness through OpenAI's Codex sign-in flow
fandc520/dsh-comfyui,https://github.com/fandc520/dsh-comfyui,51,4,2026-08-20T16:40:07Z,2026-09-03T20:03:02Z,MIT,dsh-comfyui,0.4.0,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,true,true,0.4.0,dsh-plugin,一个基于DeepSeek-Harness的ComfyUI插件
dickpy/dsh-imagegen,https://github.com/dickpy/dsh-imagegen,50,10,2026-08-15T17:37:46Z,2026-09-05T03:37:20Z,Apache-2.0,@dickpy/dsh-imagegen,1.5.3,topic:dsh-plugin,false,false,true,true,false,false,true,web,true,true,false,false,,dsh-plugin,"DSH (DeepSeek Harness) Web GUI AI image generation plugin: text-to-image & image-to-image via OpenAI-compatible endpoints (gpt-image-2), with shared cross-device history."
THU-MAIC/dsh-openmaic,https://github.com/THU-MAIC/dsh-openmaic,50,6,2026-08-13T13:27:33Z,2026-08-13T13:27:52Z,MIT,@openmaic/dsh-openmaic,0.4.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,false,,deepseek-harness|dsh-plugin|openmaic,"OpenMAIC for DeepSeek Harness: classrooms, slides, interactive widgets, and Socratic teaching"
Moeblack/dsh-message-edit,https://github.com/Moeblack/dsh-message-edit,49,19,2026-08-06T04:03:56Z,2026-08-16T11:33:37Z,,dsh-message-edit,0.2.3,topic:dsh-plugin,false,false,true,true,false,false,false,web,true,true,false,true,0.2.3,dsh|dsh-plugin,"DSH 插件：分支式消息编辑、重掷、重试与版本时间线 | DSH plugin: branch-based message editing, reroll, retry, version timeline"
Aik358/dsh-auto-memory,https://github.com/Aik358/dsh-auto-memory,48,4,2026-08-14T07:42:16Z,2026-09-04T07:18:07Z,BSD-3-Clause,@a9i5k4/dsh-auto-memory,0.1.38,topic:dsh-plugin,true,true,true,true,true,false,true,web,true,true,true,false,,deepseek-harness|dsh|dsh-plugin|dsh-plugins|memory|npm|plugin,"A caring memory companion for DSH — three-layer auto memory, proactive calendar reminders, warm AI greetings, per-turn auto-consolidation, and inheritance of memories from other AI tools."
FeatherHunter/dsh-mattpocock-skills-deck,https://github.com/FeatherHunter/dsh-mattpocock-skills-deck,48,4,2026-08-17T00:23:57Z,2026-09-05T02:38:14Z,MIT,dsh-mattpocock-skills-deck,1.7.14,topic:dsh-plugin,false,false,false,true,false,false,false,,true,true,false,true,1.7.14,agent|ai|claude|deepseek-harness|dsh|dsh-better-sidebar|dsh-plugin|github-issues|skills|wayfinder,Matt Pocock 技能面板（DSH Deck）：安装即自带 25 个工程与效率技能（mattpocock/skills v1.2.3：triage、grilling、wayfinder、handoff 等），右侧面板直接调用，无需手动装技能。当前主力支持 GitHub issue；Markdown 本地文件为预览版；GitLab 暂不在支持范围。希望它能帮你把想法更快变成现实。
xiehuan123/dsh-deepread,https://github.com/xiehuan123/dsh-deepread,47,4,2026-08-15T08:34:51Z,2026-09-03T17:12:50Z,MIT,dsh-deepread,1.0.0,topic:dsh-plugin,false,true,true,true,false,false,false,web,true,true,false,true,1.0.0,agent-skills|ai-agent|analysis|claude-code|codex|deep-read|deep-reading|deepseek-harness|document-analysis|dsh-plugin|fact-checking|feynman|feynman-technique|knowledge-management|knowledge-map|mindmap|pdf|pdf-analysis|reading-assistant|research-tools,"Evidence-first reading for AI agents — turn articles, books and PDFs into traceable claims, evidence, source locations and knowledge maps."
HakureiMonika/dsh-sandbox-escalation-fix,https://github.com/HakureiMonika/dsh-sandbox-escalation-fix,47,8,2026-08-16T09:22:58Z,2026-09-04T10:17:37Z,MIT,dsh-sandbox-escalation-fix,0.1.2-rc1,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,false,,deepseek-harness|deepseek-harness-plugin|deepseek-harness-plugins|dsh|dsh-plugin|dsh-plugins|sandbox-escalation,Session-aware sandbox escalation compatibility plugin for DeepSeek Harness/DSH第三方模型会话沙箱升级兼容插件
Meredith2328/dsh-sticky-note,https://github.com/Meredith2328/dsh-sticky-note,46,5,2026-08-13T19:36:46Z,2026-08-26T16:17:07Z,MIT,dsh-sticky-note,0.2.3,topic:dsh-plugin,true,true,true,true,false,true,true,web,true,true,true,true,1.0.0,dsh-external|dsh-plugin,左下角便签：随手记点子/感想/TODO，实时保存到归档目录，清单+悬浮归档
BeforeWave/dsh-with-chatgpt,https://github.com/BeforeWave/dsh-with-chatgpt,46,4,2026-08-21T16:41:35Z,2026-09-05T04:13:28Z,MIT,@beforewave/dsh-with-chatgpt,0.1.4,topic:dsh-plugin,false,false,true,true,false,true,false,web,true,true,false,false,,chatgpt|chatgpt-plugins|deepseek-harness|dsh-plugin|dsh-plugin-market|dsh-plugins|mcp|serena|typescript,Let ChatGPT in your browser work directly with your local project — and hand work off to DSH when needed.
HuanLinOTO/dsh-plugin-mineru,https://github.com/HuanLinOTO/dsh-plugin-mineru,45,2,2026-08-09T08:41:45Z,2026-09-04T11:27:18Z,NOASSERTION,@huanlin/dsh-plugin-mineru,0.2.4,topic:dsh-plugin,true,true,true,true,false,true,false,web,true,true,false,false,,dsh-plugin,"向模型暴露 MinerU 文档解析工具，将 PDF/图片/DOCX/PPTX/XLSX 转为结构化 Markdown/JSON | Exposes MinerU document-parsing tools to the model, converting PDF/images/DOCX/PPTX/XLSX into structured Markdown/JSON"
slywalker2006/dsh-passwords,https://github.com/slywalker2006/dsh-passwords,45,11,2026-08-14T06:35:16Z,2026-09-05T02:14:47Z,GPL-3.0,dsh-passwords,2.6.10,topic:dsh-plugin,false,false,false,true,false,false,false,web,true,true,false,true,2.6.10,authentication|deepseek|deepseek-harness|dsh|dsh-plugin|gateway|multi-tenant|remote-access|security|self-hosted,"Server-grade gateway that turns DeepSeek Harness into a multi-tenant platform: remote access + auto HTTPS, subuser permissions & quotas, sandbox enforcement, encrypted auth, audit log."
6Mikao9/dsh-wsl-workspace,https://github.com/6Mikao9/dsh-wsl-workspace,45,5,2026-08-14T13:21:23Z,2026-09-04T03:10:29Z,MIT,dsh-wsl-workspace,0.4.0,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,false,true,0.4.0,dsh|dsh-plugin|dsh-plugins,"WSL workspace support for DeepSeek Harness——无缝的 WSL 工作区使用体验，无需在 WSL 之中再安装一个dsh，安装该插件后在 GUI 里直接添加 WSL 工作区即可。WSL workspace support for DeepSeek Harness — Enjoy a seamless WSL workspace experience without needing to install dsh inside WSL. Once this plugin is installed, you can directly add a WSL workspace right from the GUI."
zhuiyueya/dsh-im-gateway,https://github.com/zhuiyueya/dsh-im-gateway,45,2,2026-08-14T04:23:26Z,2026-08-20T12:25:50Z,MIT,dsh-im-gateway,0.3.3,topic:dsh-plugin,true,true,true,true,false,false,true,web,true,true,true,true,0.3.1,deepseek|deepseek-harness|deepseek-harness-plugin|dsh|dsh-plugin|dsh-plugin-market|dsh-plugins|gateway|im-gateway,"把 dsh agent 接入微信、飞书等 20+ 聊天平台的聚合网关插件 | Aggregate IM gateway for DeepSeek Harness (dsh): connect your agents to WeChat, Feishu, Telegram, Discord & 20+ chat platforms"
wqty123/dsh-browser,https://github.com/wqty123/dsh-browser,45,3,2026-08-14T17:01:52Z,2026-09-02T14:11:59Z,MIT,dsh-builtin-browser,0.1.21,topic:dsh-plugin,true,false,true,true,false,false,true,,true,true,false,true,0.1.21,browser|deepseek-harness|dsh-plugin,Shared real browser plugin for DeepSeek Harness
PolinniZhong/dsh-personal-center,https://github.com/PolinniZhong/dsh-personal-center,44,1,2026-08-19T17:21:07Z,2026-09-02T23:37:56Z,MIT,dsh-personal-center,1.1.0,topic:dsh-plugin,true,true,true,true,true,false,false,web,true,true,true,true,1.1.0,appearance|cost-estimation|custom-instructions|deepseek-harness|desktop-companion|desktop-pet|dsh|dsh-plugin|dsh-plugins|font-size|personal-center|pet|plugin|session-status|token-usage|usage-statistics,"DSH 个人配置:Token 用量统计 / 成本估算 / 自定义指令 / 外观全局字号 / 桌面宠物(含会话状态概览),纯本地不联网。Personal center for DSH: usage stats, cost estimation, custom instructions, global font size & desktop pet with session overview — all local & offline."
AX1202/ax-feishu-bridge,https://github.com/AX1202/ax-feishu-bridge,44,25,2026-05-25T15:25:40Z,2026-08-27T13:50:13Z,,ax-feishu-bridge,0.4.9,topic:dsh-plugin,false,false,true,true,false,false,false,,true,true,false,true,0.4.9,chatbot|cordis|dsh|dsh-plugin|feishu|lark|pi-plugin,飞书/Lark 机器人桥接，同时支持 Pi 和 DeepSeek Harness（DSH）双平台，随时随地远程与你的编程助手对话
